"","player","tm","game_id","pa.yds","pa.tds","pa.int","ru.yds","ru.tds","ru.lst","re.yds","re.tds","re.cat"
"1","D.Prescott","DAL","2021_06_DAL_NE",445,3,1,0,0,1,NA,NA,NA
"2","L.Jackson","BAL","2021_05_IND_BAL",442,4,0,15,0,1,NA,NA,NA
"3","D.Carr","LV","2021_01_BAL_LV",435,2,1,4,0,0,NA,NA,NA
"4","T.Brady","TB","2021_03_TB_LA",432,1,0,1,1,0,NA,NA,NA
"5","J.Burrow","CIN","2021_07_CIN_BAL",416,3,1,0,0,0,NA,NA,NA
"6","T.Brady","TB","2021_05_MIA_TB",411,5,0,NA,NA,NA,NA,NA,NA
"7","D.Prescott","DAL","2021_01_DAL_TB",403,3,1,3,0,0,NA,NA,NA
"8","C.Wentz","IND","2021_05_IND_BAL",402,2,0,1,0,0,NA,NA,NA
"9","D.Jones","NYG","2021_04_NYG_NO",402,2,1,2,0,0,NA,NA,NA
"10","K.Murray","ARI","2021_02_MIN_ARI",400,4,2,4,0,0,NA,NA,NA
"11","J.Herbert","LAC","2021_05_CLE_LAC",398,4,0,NA,NA,NA,NA,NA,NA
"12","P.Mahomes","KC","2021_06_KC_WAS",397,2,2,NA,NA,NA,NA,NA,NA
"13","J.Hurts","PHI","2021_04_KC_PHI",387,2,0,24,0,0,NA,NA,NA
"14","D.Carr","LV","2021_03_MIA_LV",386,3,1,NA,NA,NA,NA,NA,NA
"15","D.Carr","LV","2021_02_LV_PIT",382,2,0,4,0,0,NA,NA,NA
"16","T.Brady","TB","2021_01_DAL_TB",379,4,2,NA,NA,NA,NA,NA,NA
"17","K.Cousins","MIN","2021_06_MIN_CAR",373,3,0,0,0,0,NA,NA,NA
"18","M.Stafford","LA","2021_05_LA_SEA",365,1,1,NA,NA,NA,NA,NA,NA
"19","J.Allen","BUF","2021_03_WAS_BUF",358,4,0,3,0,0,NA,NA,NA
"20","J.Allen","BUF","2021_06_BUF_TEN",353,3,1,12,0,0,NA,NA,NA
"21","K.Cousins","MIN","2021_01_MIN_CIN",351,2,0,NA,NA,NA,NA,NA,NA
"22","J.Burrow","CIN","2021_04_JAX_CIN",348,2,0,4,0,0,NA,NA,NA
"23","R.Tannehill","TEN","2021_02_TEN_SEA",347,0,0,2,0,0,NA,NA,NA
"24","Aa.Rodgers","GB","2021_05_GB_CIN",344,2,1,NA,NA,NA,NA,NA,NA
"25","M.Stafford","LA","2021_03_TB_LA",343,4,0,NA,NA,NA,NA,NA,NA
"26","P.Mahomes","KC","2021_02_KC_BAL",343,3,1,NA,NA,NA,NA,NA,NA
"27","R.Wilson","SEA","2021_02_TEN_SEA",343,2,0,-3,0,0,NA,NA,NA
"28","M.Ryan","ATL","2021_05_NYJ_ATL",342,2,0,NA,NA,NA,NA,NA,NA
"29","D.Carr","LV","2021_06_LV_DEN",341,2,0,0,0,0,NA,NA,NA
"30","J.Goff","DET","2021_01_SF_DET",338,4,1,NA,NA,NA,NA,NA,NA
"31","J.Herbert","LAC","2021_02_DAL_LAC",338,1,2,4,0,0,NA,NA,NA
"32","J.Herbert","LAC","2021_01_LAC_WAS",337,1,1,2,0,0,NA,NA,NA
"33","P.Mahomes","KC","2021_01_CLE_KC",337,3,0,NA,NA,NA,NA,NA,NA
"34","M.Ryan","ATL","2021_07_ATL_MIA",336,2,1,NA,NA,NA,NA,NA,NA
"35","T.Heinicke","WAS","2021_02_NYG_WAS",336,2,1,2,0,0,NA,NA,NA
"36","M.Stafford","LA","2021_07_DET_LA",334,3,0,NA,NA,NA,NA,NA,NA
"37","T.Bridgewater","DEN","2021_06_LV_DEN",334,3,3,NA,NA,NA,NA,NA,NA
"38","T.Lawrence","JAX","2021_01_JAX_HOU",332,3,3,NA,NA,NA,NA,NA,NA
"39","T.Tagovailoa","MIA","2021_06_MIA_JAX",329,2,1,NA,NA,NA,NA,NA,NA
"40","T.Bridgewater","DEN","2021_02_DEN_JAX",328,2,0,1,0,0,NA,NA,NA
"41","J.Hurts","PHI","2021_03_PHI_DAL",326,3,2,1,0,0,NA,NA,NA
"42","D.Carr","LV","2021_07_PHI_LV",323,2,1,NA,NA,NA,NA,NA,NA
"43","K.Cousins","MIN","2021_03_SEA_MIN",323,3,0,2,0,0,NA,NA,NA
"44","B.Mayfield","CLE","2021_01_CLE_KC",321,0,1,NA,NA,NA,NA,NA,NA
"45","M.Stafford","LA","2021_01_CHI_LA",321,3,0,1,0,0,NA,NA,NA
"46","T.Lawrence","JAX","2021_06_MIA_JAX",319,1,0,-1,0,0,NA,NA,NA
"47","B.Roethlisberger","PIT","2021_03_CIN_PIT",318,1,2,NA,NA,NA,NA,NA,NA
"48","K.Murray","ARI","2021_03_ARI_JAX",316,0,1,2,1,0,NA,NA,NA
"49","L.Jackson","BAL","2021_04_BAL_DEN",316,1,0,26,0,0,NA,NA,NA
"50","J.Allen","BUF","2021_05_BUF_KC",315,3,0,30,1,0,NA,NA,NA
"51","J.Garoppolo","SF","2021_01_SF_DET",314,1,0,0,0,1,NA,NA,NA
"52","D.Mills","HOU","2021_05_NE_HOU",312,3,0,2,0,0,NA,NA,NA
"53","M.Jones","NE","2021_07_NYJ_NE",307,2,0,2,0,0,NA,NA,NA
"54","B.Mayfield","CLE","2021_05_CLE_LAC",305,2,0,NA,NA,NA,NA,NA,NA
"55","S.Darnold","CAR","2021_02_NO_CAR",305,2,1,NA,NA,NA,NA,NA,NA
"56","S.Darnold","CAR","2021_03_CAR_HOU",304,0,0,10,2,0,NA,NA,NA
"57","D.Prescott","DAL","2021_05_NYG_DAL",302,3,1,0,0,1,NA,NA,NA
"58","S.Darnold","CAR","2021_04_CAR_DAL",301,2,2,14,2,0,NA,NA,NA
"59","M.Ryan","ATL","2021_02_ATL_TB",300,4,3,0,0,0,NA,NA,NA
"60","J.Goff","DET","2021_04_DET_CHI",299,2,0,6,0,1,NA,NA,NA
"61","R.Tannehill","TEN","2021_04_TEN_NYJ",298,1,0,2,0,0,NA,NA,NA
"62","R.Wilson","SEA","2021_03_SEA_MIN",298,1,0,NA,NA,NA,NA,NA,NA
"63","T.Brady","TB","2021_06_TB_PHI",297,2,1,3,0,0,NA,NA,NA
"64","Z.Wilson","NYJ","2021_04_TEN_NYJ",297,2,1,-3,0,0,NA,NA,NA
"65","B.Roethlisberger","PIT","2021_02_LV_PIT",295,1,1,NA,NA,NA,NA,NA,NA
"66","T.Tagovailoa","MIA","2021_07_ATL_MIA",291,4,2,3,0,0,NA,NA,NA
"67","Ty.Taylor","HOU","2021_01_JAX_HOU",291,2,0,NA,NA,NA,NA,NA,NA
"68","T.Heinicke","WAS","2021_04_WAS_ATL",290,3,0,NA,NA,NA,NA,NA,NA
"69","K.Murray","ARI","2021_01_ARI_TEN",289,4,1,12,1,0,NA,NA,NA
"70","T.Bridgewater","DEN","2021_05_DEN_PIT",288,2,1,NA,NA,NA,NA,NA,NA
"71","L.Jackson","BAL","2021_03_BAL_DET",287,1,1,6,0,0,NA,NA,NA
"72","M.Ryan","ATL","2021_04_WAS_ATL",283,4,0,NA,NA,NA,NA,NA,NA
"73","J.Burrow","CIN","2021_05_GB_CIN",281,2,2,2,0,0,NA,NA,NA
"74","J.Herbert","LAC","2021_03_LAC_KC",281,4,0,2,0,0,NA,NA,NA
"75","M.Jones","NE","2021_01_MIA_NE",281,1,0,NA,NA,NA,NA,NA,NA
"76","M.Stafford","LA","2021_04_ARI_LA",280,2,1,10,0,0,NA,NA,NA
"77","J.Winston","NO","2021_05_NO_WAS",279,4,1,5,0,0,NA,NA,NA
"78","S.Darnold","CAR","2021_01_NYJ_CAR",279,1,0,5,1,1,NA,NA,NA
"79","M.Stafford","LA","2021_02_LA_IND",278,2,1,-4,0,0,NA,NA,NA
"80","P.Mahomes","KC","2021_04_KC_PHI",278,5,1,NA,NA,NA,NA,NA,NA
"81","T.Brady","TB","2021_02_ATL_TB",276,5,0,NA,NA,NA,NA,NA,NA
"82","J.Brissett","MIA","2021_05_MIA_TB",275,2,1,NA,NA,NA,NA,NA,NA
"83","K.Cousins","MIN","2021_05_DET_MIN",275,1,1,NA,NA,NA,NA,NA,NA
"84","M.Jones","NE","2021_04_TB_NE",275,2,1,NA,NA,NA,NA,NA,NA
"85","Aa.Rodgers","GB","2021_07_WAS_GB",274,3,0,NA,NA,NA,NA,NA,NA
"86","T.Lawrence","JAX","2021_05_TEN_JAX",273,2,1,15,1,0,NA,NA,NA
"87","P.Mahomes","KC","2021_05_BUF_KC",272,3,2,0,0,1,NA,NA,NA
"88","J.Burrow","CIN","2021_06_CIN_DET",271,3,1,NA,NA,NA,NA,NA,NA
"89","J.Allen","BUF","2021_01_PIT_BUF",270,1,0,33,0,0,NA,NA,NA
"90","M.Jones","NE","2021_03_NO_NE",270,2,3,7,0,0,NA,NA,NA
"91","R.Tannehill","TEN","2021_07_KC_TEN",270,1,1,NA,NA,NA,NA,NA,NA
"92","T.Brady","TB","2021_04_TB_NE",269,0,0,NA,NA,NA,NA,NA,NA
"93","J.Goff","DET","2021_07_DET_LA",268,1,2,NA,NA,NA,NA,NA,NA
"94","K.Murray","ARI","2021_04_ARI_LA",268,2,0,1,0,0,NA,NA,NA
"95","T.Heinicke","WAS","2021_07_WAS_GB",268,1,1,21,0,0,NA,NA,NA
"96","D.Jones","NYG","2021_01_DEN_NYG",267,1,0,4,1,0,NA,NA,NA
"97","D.Jones","NYG","2021_03_ATL_NYG",266,0,0,2,0,0,NA,NA,NA
"98","J.Hurts","PHI","2021_01_PHI_ATL",264,3,0,38,0,0,NA,NA,NA
"99","T.Bridgewater","DEN","2021_01_DEN_NYG",264,2,0,NA,NA,NA,NA,NA,NA
"100","Aa.Rodgers","GB","2021_03_GB_SF",261,2,0,NA,NA,NA,-4,0,1
"101","J.Burrow","CIN","2021_01_MIN_CIN",261,2,0,2,0,0,NA,NA,NA
"102","K.Murray","ARI","2021_07_HOU_ARI",261,3,1,-2,0,0,NA,NA,NA
"103","P.Mahomes","KC","2021_03_LAC_KC",260,3,2,NA,NA,NA,NA,NA,NA
"104","Z.Wilson","NYJ","2021_01_NYJ_CAR",258,2,1,0,0,0,NA,NA,NA
"105","J.Garoppolo","SF","2021_03_GB_SF",257,2,1,NA,NA,NA,NA,NA,NA
"106","L.Jackson","BAL","2021_07_CIN_BAL",257,1,0,46,0,0,NA,NA,NA
"107","Aa.Rodgers","GB","2021_02_DET_GB",255,4,0,NA,NA,NA,NA,NA,NA
"108","R.Wilson","SEA","2021_01_SEA_IND",254,4,0,-4,0,0,NA,NA,NA
"109","B.Roethlisberger","PIT","2021_05_DEN_PIT",253,2,0,NA,NA,NA,NA,NA,NA
"110","C.Wentz","IND","2021_01_SEA_IND",251,2,0,0,0,1,NA,NA,NA
"111","M.Stafford","LA","2021_06_LA_NYG",251,4,1,NA,NA,NA,NA,NA,NA
"112","D.Jones","NYG","2021_02_NYG_WAS",249,1,0,83,1,0,NA,NA,NA
"113","Aa.Rodgers","GB","2021_04_PIT_GB",248,2,0,NA,NA,NA,NA,NA,NA
"114","J.Allen","BUF","2021_04_HOU_BUF",248,2,1,31,0,0,NA,NA,NA
"115","T.Heinicke","WAS","2021_05_NO_WAS",248,0,2,NA,NA,NA,NA,NA,NA
"116","C.Wentz","IND","2021_02_LA_IND",247,1,1,NA,NA,NA,NA,NA,NA
"117","B.Mayfield","CLE","2021_03_CHI_CLE",246,1,0,NA,NA,NA,NA,NA,NA
"118","J.Goff","DET","2021_02_DET_GB",246,2,1,17,0,1,NA,NA,NA
"119","K.Cousins","MIN","2021_02_MIN_ARI",244,3,0,NA,NA,NA,NA,NA,NA
"120","D.Mills","HOU","2021_06_HOU_IND",243,0,2,2,0,0,NA,NA,NA
"121","M.Ryan","ATL","2021_03_ATL_NYG",243,2,0,-1,0,0,NA,NA,NA
"122","D.Jones","NYG","2021_06_LA_NYG",242,0,3,2,0,0,NA,NA,NA
"123","K.Murray","ARI","2021_05_SF_ARI",239,1,0,8,0,0,NA,NA,NA
"124","L.Jackson","BAL","2021_02_KC_BAL",239,2,2,88,2,0,NA,NA,NA
"125","D.Prescott","DAL","2021_03_PHI_DAL",238,4,0,3,0,0,NA,NA,NA
"126","D.Prescott","DAL","2021_02_DAL_LAC",237,0,1,NA,NA,NA,NA,NA,NA
"127","J.Hurts","PHI","2021_07_PHI_LV",236,2,0,29,0,1,NA,NA,NA
"128","L.Jackson","BAL","2021_01_BAL_LV",235,1,0,24,0,0,NA,NA,NA
"129","T.Bridgewater","DEN","2021_03_NYJ_DEN",235,0,0,2,0,0,NA,NA,NA
"130","B.Mayfield","CLE","2021_06_ARI_CLE",234,2,1,NA,NA,NA,NA,NA,NA
"131","B.Roethlisberger","PIT","2021_04_PIT_GB",232,1,1,NA,NA,NA,NA,NA,NA
"132","M.Jones","NE","2021_05_NE_HOU",231,1,1,3,0,0,NA,NA,NA
"133","B.Roethlisberger","PIT","2021_06_SEA_PIT",229,1,0,-3,0,0,NA,NA,NA
"134","K.Murray","ARI","2021_06_ARI_CLE",229,4,0,6,0,0,NA,NA,NA
"135","M.Jones","NE","2021_06_DAL_NE",229,3,1,NA,NA,NA,NA,NA,NA
"136","C.Wentz","IND","2021_04_IND_MIA",228,2,0,12,0,0,NA,NA,NA
"137","J.Winston","NO","2021_04_NYG_NO",226,1,0,NA,NA,NA,NA,NA,NA
"138","C.Wentz","IND","2021_06_HOU_IND",223,2,0,NA,NA,NA,NA,NA,NA
"139","J.Herbert","LAC","2021_04_LV_LAC",222,3,0,NA,NA,NA,NA,NA,NA
"140","J.Winston","NO","2021_07_NO_SEA",222,1,0,3,0,0,NA,NA,NA
"141","T.Lawrence","JAX","2021_03_ARI_JAX",219,2,2,12,0,0,NA,NA,NA
"142","J.Goff","DET","2021_03_BAL_DET",217,0,0,NA,NA,NA,NA,NA,NA
"143","R.Tannehill","TEN","2021_06_BUF_TEN",216,0,1,4,1,0,NA,NA,NA
"144","J.Brissett","MIA","2021_03_MIA_LV",215,0,0,0,0,0,NA,NA,NA
"145","B.Mayfield","CLE","2021_02_HOU_CLE",213,1,1,NA,NA,NA,NA,NA,NA
"146","R.Tannehill","TEN","2021_01_ARI_TEN",212,1,1,NA,NA,NA,NA,NA,NA
"147","T.Heinicke","WAS","2021_03_WAS_BUF",212,2,2,-1,0,0,-2,0,1
"148","T.Brady","TB","2021_07_CHI_TB",211,4,0,NA,NA,NA,NA,NA,NA
"149","Z.Wilson","NYJ","2021_02_NE_NYJ",210,0,4,NA,NA,NA,NA,NA,NA
"150","G.Smith","SEA","2021_06_SEA_PIT",209,1,0,NA,NA,NA,NA,NA,NA
"151","J.Fields","CHI","2021_04_DET_CHI",209,0,1,NA,NA,NA,NA,NA,NA
"152","J.Burrow","CIN","2021_02_CIN_CHI",207,3,3,NA,NA,NA,NA,NA,NA
"153","S.Darnold","CAR","2021_06_MIN_CAR",207,1,1,NA,NA,NA,NA,NA,NA
"154","A.Dalton","CHI","2021_01_CHI_LA",206,0,1,NA,NA,NA,NA,NA,NA
"155","D.Carr","LV","2021_05_CHI_LV",206,0,1,2,0,0,NA,NA,NA
"156","P.Mahomes","KC","2021_07_KC_TEN",206,0,1,NA,NA,NA,NA,NA,NA
"157","T.Lawrence","JAX","2021_04_JAX_CIN",204,0,0,23,1,0,NA,NA,NA
"158","D.Jones","NYG","2021_07_CAR_NYG",203,1,0,31,0,0,16,0,1
"159","J.Goff","DET","2021_05_DET_MIN",203,0,1,NA,NA,NA,NA,NA,NA
"160","K.Cousins","MIN","2021_04_CLE_MIN",203,1,1,NA,NA,NA,NA,NA,NA
"161","J.Goff","DET","2021_06_CIN_DET",202,0,1,NA,NA,NA,NA,NA,NA
"162","M.White","NYJ","2021_07_NYJ_NE",202,1,2,NA,NA,NA,NA,NA,NA
"163","T.Tagovailoa","MIA","2021_01_MIA_NE",202,1,1,3,1,0,NA,NA,NA
"164","C.Keenum","CLE","2021_07_DEN_CLE",199,1,0,1,0,0,NA,NA,NA
"165","J.Brissett","MIA","2021_04_IND_MIA",199,2,0,0,0,0,NA,NA,NA
"166","J.Hurts","PHI","2021_05_PHI_CAR",198,0,1,28,2,0,NA,NA,NA
"167","R.Tannehill","TEN","2021_03_IND_TEN",197,3,2,13,0,0,NA,NA,NA
"168","R.Tannehill","TEN","2021_05_TEN_JAX",197,1,0,13,0,0,NA,NA,NA
"169","D.Carr","LV","2021_04_LV_LAC",196,2,1,2,0,0,NA,NA,NA
"170","M.Glennon","NYG","2021_05_NYG_DAL",196,2,2,0,0,0,NA,NA,NA
"171","Aa.Rodgers","GB","2021_06_GB_CHI",195,2,0,2,0,0,NA,NA,NA
"172","J.Herbert","LAC","2021_06_LAC_BAL",195,1,1,2,0,0,NA,NA,NA
"173","C.Wentz","IND","2021_03_IND_TEN",194,0,0,NA,NA,NA,NA,NA,NA
"174","T.Lance","SF","2021_05_SF_ARI",192,0,1,44,0,0,NA,NA,NA
"175","Z.Wilson","NYJ","2021_05_NYJ_ATL",192,0,1,NA,NA,NA,NA,NA,NA
"176","J.Hurts","PHI","2021_02_SF_PHI",190,0,0,14,1,0,0,0,0
"177","J.Garoppolo","SF","2021_02_SF_PHI",189,1,0,10,1,0,NA,NA,NA
"178","B.Roethlisberger","PIT","2021_01_PIT_BUF",188,1,0,NA,NA,NA,NA,NA,NA
"179","D.Prescott","DAL","2021_04_CAR_DAL",188,4,0,NA,NA,NA,NA,NA,NA
"180","T.Bridgewater","DEN","2021_07_DEN_CLE",187,2,1,3,0,0,NA,NA,NA
"181","M.Jones","NE","2021_02_NE_NYJ",186,0,0,NA,NA,NA,NA,NA,NA
"182","J.Fields","CHI","2021_07_CHI_TB",184,0,3,NA,NA,NA,NA,NA,NA
"183","T.Heinicke","WAS","2021_06_KC_WAS",182,1,1,NA,NA,NA,NA,NA,NA
"184","J.Garoppolo","SF","2021_07_IND_SF",181,1,2,1,0,0,NA,NA,NA
"185","J.Allen","BUF","2021_02_BUF_MIA",179,2,1,21,0,0,NA,NA,NA
"186","S.Darnold","CAR","2021_05_PHI_CAR",177,1,3,NA,NA,NA,NA,NA,NA
"187","J.Fields","CHI","2021_06_GB_CHI",174,1,1,NA,NA,NA,NA,NA,NA
"188","J.Burrow","CIN","2021_03_CIN_PIT",172,3,1,8,0,0,NA,NA,NA
"189","J.Brissett","MIA","2021_02_BUF_MIA",169,0,1,NA,NA,NA,NA,NA,NA
"190","D.Mills","HOU","2021_03_CAR_HOU",168,1,0,NA,NA,NA,NA,NA,NA
"191","G.Smith","SEA","2021_07_NO_SEA",167,1,0,1,0,0,NA,NA,NA
"192","L.Jackson","BAL","2021_06_LAC_BAL",167,1,2,23,0,0,NA,NA,NA
"193","J.Garoppolo","SF","2021_04_SEA_SF",165,1,1,NA,NA,NA,NA,NA,NA
"194","M.Ryan","ATL","2021_01_PHI_ATL",164,0,0,0,0,0,NA,NA,NA
"195","Z.Wilson","NYJ","2021_03_NYJ_DEN",160,0,2,2,0,0,NA,NA,NA
"196","T.Lance","SF","2021_04_SEA_SF",157,2,0,5,0,0,NA,NA,NA
"197","B.Mayfield","CLE","2021_04_CLE_MIN",155,0,0,5,0,0,NA,NA,NA
"198","R.Wilson","SEA","2021_05_LA_SEA",152,1,1,3,0,0,NA,NA,NA
"199","C.Wentz","IND","2021_07_IND_SF",150,2,0,1,1,0,NA,NA,NA
"200","R.Wilson","SEA","2021_04_SEA_SF",149,2,0,NA,NA,NA,NA,NA,NA
"201","J.Winston","NO","2021_01_GB_NO",148,5,0,2,0,0,NA,NA,NA
"202","D.Mills","HOU","2021_07_HOU_ARI",135,0,0,NA,NA,NA,NA,NA,NA
"203","Aa.Rodgers","GB","2021_01_GB_NO",133,0,2,NA,NA,NA,NA,NA,NA
"204","G.Smith","SEA","2021_05_LA_SEA",131,1,1,5,0,0,NA,NA,NA
"205","J.Winston","NO","2021_03_NO_NE",128,2,0,2,0,0,NA,NA,NA
"206","Ty.Taylor","HOU","2021_02_HOU_CLE",125,1,0,NA,NA,NA,NA,NA,NA
"207","T.Heinicke","WAS","2021_01_LAC_WAS",122,1,0,NA,NA,NA,NA,NA,NA
"208","T.Lawrence","JAX","2021_02_DEN_JAX",118,1,2,NA,NA,NA,NA,NA,NA
"209","J.Hurts","PHI","2021_06_TB_PHI",115,1,1,15,1,0,NA,NA,NA
"210","D.Lock","DEN","2021_04_BAL_DEN",113,0,1,NA,NA,NA,NA,NA,NA
"211","J.Fields","CHI","2021_05_CHI_LV",111,1,0,4,0,0,NA,NA,NA
"212","J.Winston","NO","2021_02_NO_CAR",111,0,2,NA,NA,NA,NA,NA,NA
"213","S.Darnold","CAR","2021_07_CAR_NYG",111,0,1,NA,NA,NA,NA,NA,NA
"214","D.Mills","HOU","2021_02_HOU_CLE",102,1,1,-1,0,0,NA,NA,NA
"215","D.Jones","NYG","2021_05_NYG_DAL",98,0,0,3,0,0,NA,NA,NA
"216","D.Mills","HOU","2021_04_HOU_BUF",87,0,4,NA,NA,NA,NA,NA,NA
"217","C.Henne","KC","2021_07_KC_TEN",82,0,0,NA,NA,NA,NA,NA,NA
"218","B.Hoyer","NE","2021_07_NYJ_NE",79,0,0,NA,NA,NA,NA,NA,NA
"219","J.Fields","CHI","2021_03_CHI_CLE",68,0,0,5,0,0,NA,NA,NA
"220","J.Love","GB","2021_01_GB_NO",68,0,0,NA,NA,NA,NA,NA,NA
"221","T.Bridgewater","DEN","2021_04_BAL_DEN",65,1,0,NA,NA,NA,NA,NA,NA
"222","J.Fields","CHI","2021_02_CIN_CHI",60,0,1,6,0,0,NA,NA,NA
"223","A.Dalton","CHI","2021_02_CIN_CHI",56,1,0,NA,NA,NA,NA,NA,NA
"224","Z.Wilson","NYJ","2021_07_NYJ_NE",51,0,0,NA,NA,NA,NA,NA,NA
"225","J.Meyers","NE","2021_04_TB_NE",45,0,0,NA,NA,NA,70,0,8
"226","B.Gabbert","TB","2021_05_MIA_TB",41,0,0,NA,NA,NA,NA,NA,NA
"227","T.Huntley","BAL","2021_07_CIN_BAL",39,0,0,NA,NA,NA,NA,NA,NA
"228","P.Walker","CAR","2021_07_CAR_NYG",33,0,0,NA,NA,NA,NA,NA,NA
"229","J.Brissett","MIA","2021_06_MIA_JAX",25,0,0,NA,NA,NA,NA,NA,NA
"230","J.Eason","IND","2021_02_LA_IND",25,0,1,NA,NA,NA,NA,NA,NA
"231","K.Bourne","NE","2021_07_NYJ_NE",25,1,0,NA,NA,NA,68,0,4
"232","C.Wilson","DAL","2021_05_NYG_DAL",22,0,0,6,0,0,35,0,1
"233","J.Fox","DET","2021_07_DET_LA",17,0,0,NA,NA,NA,NA,NA,NA
"234","D.Pettis","NYG","2021_07_CAR_NYG",16,0,0,NA,NA,NA,39,1,5
"235","B.Gabbert","TB","2021_07_CHI_TB",15,0,0,NA,NA,NA,NA,NA,NA
"236","R.Fitzpatrick","WAS","2021_01_LAC_WAS",13,0,0,NA,NA,NA,NA,NA,NA
"237","T.Tagovailoa","MIA","2021_02_BUF_MIA",13,0,0,NA,NA,NA,NA,NA,NA
"238","J.Jefferson","MIN","2021_01_MIN_CIN",11,0,0,NA,NA,NA,71,0,5
"239","J.Fields","CHI","2021_01_CHI_LA",10,0,0,3,1,0,NA,NA,NA
"240","T.Hill","NO","2021_04_NYG_NO",9,0,1,28,2,0,26,0,2
"241","A.Dalton","CHI","2021_05_CHI_LV",8,0,0,NA,NA,NA,NA,NA,NA
"242","M.Trubisky","BUF","2021_04_HOU_BUF",8,0,0,12,1,0,NA,NA,NA
"243","B.Allen","CIN","2021_06_CIN_DET",7,1,0,NA,NA,NA,NA,NA,NA
"244","C.Keenum","CLE","2021_06_ARI_CLE",6,0,0,NA,NA,NA,NA,NA,NA
"245","M.Farley","TEN","2021_01_ARI_TEN",6,0,0,NA,NA,NA,NA,NA,NA
"246","D.Henry","TEN","2021_07_KC_TEN",5,1,0,86,0,0,16,0,2
"247","T.Lance","SF","2021_01_SF_DET",5,1,0,2,0,0,NA,NA,NA
"248","T.Hill","NO","2021_01_GB_NO",3,0,0,1,0,0,NA,NA,NA
"249","M.Trubisky","BUF","2021_03_WAS_BUF",1,0,0,NA,NA,NA,NA,NA,NA
"250","G.Ward","PHI","2021_02_SF_PHI",0,0,0,NA,NA,NA,NA,NA,NA
"251","J.Rosen","ATL","2021_02_ATL_TB",0,0,0,NA,NA,NA,NA,NA,NA
"252","J.Wolford","LA","2021_06_LA_NYG",0,0,1,0,0,0,NA,NA,NA
"253","K.Toney","NYG","2021_05_NYG_DAL",0,0,0,7,0,0,189,0,10
"254","T.Long","LAC","2021_04_LV_LAC",0,0,0,NA,NA,NA,NA,NA,NA
"255","D.Henry","TEN","2021_02_TEN_SEA",NA,NA,NA,182,3,0,55,0,6
"256","N.Chubb","CLE","2021_05_CLE_LAC",NA,NA,NA,161,1,0,9,0,1
"257","D.Henry","TEN","2021_04_TEN_NYJ",NA,NA,NA,157,1,0,20,0,2
"258","J.Robinson","JAX","2021_05_TEN_JAX",NA,NA,NA,149,1,0,-2,0,1
"259","D.Johnson","CLE","2021_07_DEN_CLE",NA,NA,NA,146,1,0,22,0,2
"260","J.Taylor","IND","2021_06_HOU_IND",NA,NA,NA,145,2,0,13,0,1
"261","D.Henry","TEN","2021_06_BUF_TEN",NA,NA,NA,143,3,0,13,0,2
"262","E.Elliott","DAL","2021_04_CAR_DAL",NA,NA,NA,143,1,0,0,0,0
"263","D.Cook","MIN","2021_06_MIN_CAR",NA,NA,NA,140,1,0,3,0,2
"264","D.Cook","MIN","2021_02_MIN_ARI",NA,NA,NA,131,0,0,17,0,2
"265","D.Henry","TEN","2021_05_TEN_JAX",NA,NA,NA,130,3,0,NA,NA,NA
"266","J.Mixon","CIN","2021_01_MIN_CIN",NA,NA,NA,127,1,0,23,0,4
"267","N.Harris","PIT","2021_05_DEN_PIT",NA,NA,NA,122,1,0,20,0,2
"268","A.Kamara","NO","2021_04_NYG_NO",NA,NA,NA,120,0,0,NA,NA,NA
"269","C.Edmonds","ARI","2021_04_ARI_LA",NA,NA,NA,120,0,0,19,0,4
"270","A.Ekeler","LAC","2021_04_LV_LAC",NA,NA,NA,117,1,0,28,1,3
"271","A.Mattison","MIN","2021_05_DET_MIN",NA,NA,NA,113,0,1,40,1,7
"272","D.Henry","TEN","2021_03_IND_TEN",NA,NA,NA,113,0,0,31,0,3
"273","A.Mattison","MIN","2021_03_SEA_MIN",NA,NA,NA,112,0,0,59,0,6
"274","P.Barber","LV","2021_03_MIA_LV",NA,NA,NA,111,1,0,31,0,3
"275","E.Elliott","DAL","2021_05_NYG_DAL",NA,NA,NA,110,1,0,2,1,2
"276","T.Pollard","DAL","2021_02_DAL_LAC",NA,NA,NA,109,1,0,31,0,3
"277","D.Montgomery","CHI","2021_01_CHI_LA",NA,NA,NA,108,1,0,10,0,1
"278","E.Mitchell","SF","2021_07_IND_SF",NA,NA,NA,107,1,0,NA,NA,NA
"279","J.Taylor","IND","2021_07_IND_SF",NA,NA,NA,107,1,1,3,0,3
"280","D.Harris","NE","2021_07_NYJ_NE",NA,NA,NA,106,2,0,7,0,2
"281","D.Montgomery","CHI","2021_04_DET_CHI",NA,NA,NA,106,2,0,NA,NA,NA
"282","E.Mitchell","SF","2021_01_SF_DET",NA,NA,NA,104,1,0,NA,NA,NA
"283","A.Jones","GB","2021_05_GB_CIN",NA,NA,NA,103,0,0,6,0,4
"284","J.Taylor","IND","2021_04_IND_MIA",NA,NA,NA,103,1,0,11,0,3
"285","C.Edwards-Helaire","KC","2021_04_KC_PHI",NA,NA,NA,102,0,0,12,1,2
"286","A.Collins","SEA","2021_06_SEA_PIT",NA,NA,NA,101,1,0,-3,0,1
"287","C.Hubbard","CAR","2021_05_PHI_CAR",NA,NA,NA,101,0,0,33,0,5
