"","player","tm","game_id","wpa","epa","id","pa.yds","pa.tds","pa.cmp","pa.att","pa.cmp_pct","pa.cpo","pa.sck","pa.int","pa.1st","pa.air","pa.dpb","pa.prob_dpb","pa.dpb_oe","pa.frc","pa.lst","ru.yds","ru.tds","ru.att","ru.1st","ru.20z","ru.10z","ru.frc","ru.lst","re.yds","re.tds","re.cat","re.tgt","re.cat_pct","re.cpo","re.1st","re.air","re.yac","re.xyc","re.frc","re.lst","tm.tot.yds","tm.tot.tds","tm.rushes","tm.target","tm.pyards","tm.ayards","tm.ryards","tm.20zone","tm.10zone"
"374","A.Dillon","GB","2021_06_GB_CHI",-0.019,-0.79,"A.Dillon2021_06_GB_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","J.Mixon","CIN","2021_07_CIN_BAL",-0.015,1.82,"J.Mixon2021_07_CIN_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","L.Murray","BAL","2021_04_BAL_DEN",-0.022,-2.39,"L.Murray2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,18,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","Mi.Carter","NYJ","2021_02_NE_NYJ",-0.035,1.54,"Mi.Carter2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,4,3,2,0,0,29,0,2,3,0.666,-19.87,2,5,26,12,0,0,0,0,0,0,0,0,0,0,0
"378","S.Perine","CIN","2021_05_GB_CIN",0.037,0.53,"S.Perine2021_05_GB_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,3,1,0,0,0,24,1,4,5,0.8,4.15,3,6,21,18,0,0,0,0,0,0,0,0,0,0,0
"379","D.Harris","NE","2021_05_NE_HOU",-0.111,-5.92,"D.Harris2021_05_NE_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,14,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","D.Henry","TEN","2021_01_ARI_TEN",-0.167,-6.69,"D.Henry2021_01_ARI_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,17,2,2,2,0,0,19,0,3,4,0.75,-9.35,0,6,17,18,0,0,0,0,0,0,0,0,0,0,0
"381","A.Ekeler","LAC","2021_01_LAC_WAS",0.056,-0.74,"A.Ekeler2021_01_LAC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,15,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","C.Hubbard","CAR","2021_04_CAR_DAL",-0.069,-2.16,"C.Hubbard2021_04_CAR_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,13,2,1,1,0,0,14,0,2,2,1,18.34,1,6,8,7,0,0,0,0,0,0,0,0,0,0,0
"383","J.Williams","DET","2021_05_DET_MIN",0.027,0.55,"J.Williams2021_05_DET_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,13,4,0,0,0,0,8,0,2,2,1,14.12,0,-1,9,12,0,0,0,0,0,0,0,0,0,0,0
"384","J.Williams","DET","2021_07_DET_LA",0.206,3.69,"J.Williams2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","S.Barkley","NYG","2021_02_NYG_WAS",-0.128,-2.53,"S.Barkley2021_02_NYG_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,13,1,5,1,0,0,12,0,2,3,0.666,-12.7,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0
"386","J.Taylor","IND","2021_01_SEA_IND",-0.149,-1.72,"J.Taylor2021_01_SEA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,17,6,5,3,0,0,60,0,6,7,0.857,3.56,3,-8,68,44,0,0,0,0,0,0,0,0,0,0,0
"387","M.Gordon","DEN","2021_04_BAL_DEN",0.008,1.47,"M.Gordon2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,9,3,1,1,0,0,11,0,2,4,0.5,-61.58,0,-3,15,26,0,0,0,0,0,0,0,0,0,0,0
"388","M.Sanders","PHI","2021_06_TB_PHI",0.007,2.32,"M.Sanders2021_06_TB_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,9,5,4,2,0,0,10,0,2,4,0.5,-40.14,0,3,14,26,0,0,0,0,0,0,0,0,0,0,0
"389","A.Ekeler","LAC","2021_03_LAC_KC",0.048,0.5,"A.Ekeler2021_03_LAC_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,11,2,3,1,0,0,52,1,6,6,1,19.38,3,-2,54,35,0,0,0,0,0,0,0,0,0,0,0
"390","D.Williams","CHI","2021_04_DET_CHI",0.065,2.05,"D.Williams2021_04_DET_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,8,4,3,1,0,0,15,0,2,2,1,17.02,0,-11,26,24,0,0,0,0,0,0,0,0,0,0,0
"391","M.Sanders","PHI","2021_02_SF_PHI",-0.069,-3.47,"M.Sanders2021_02_SF_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,13,3,1,1,0,0,4,0,1,2,0.5,-56.85,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0
"392","A.Ekeler","LAC","2021_02_DAL_LAC",0.017,-0.38,"A.Ekeler2021_02_DAL_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,10,2,1,1,0,0,61,0,9,9,1,20.19,3,10,51,54,0,0,0,0,0,0,0,0,0,0,0
"393","C.Patterson","ATL","2021_01_PHI_ATL",0.122,4,"C.Patterson2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,7,4,1,0,0,0,13,0,2,2,1,18.2,1,5,8,7,0,0,0,0,0,0,0,0,0,0,0
"394","C.Patterson","ATL","2021_05_NYJ_ATL",0.055,0.07,"C.Patterson2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,14,1,1,0,0,0,60,0,7,9,0.777,8.13,4,44,22,32,0,0,0,0,0,0,0,0,0,0,0
"395","J.Williams","DET","2021_01_SF_DET",-0.002,1.62,"J.Williams2021_01_SF_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,9,4,1,1,0,0,56,0,8,9,0.888,11.34,4,2,58,49,0,0,0,0,0,0,0,0,0,0,0
"396","D.Freeman","BAL","2021_06_LAC_BAL",0.054,2.95,"D.Freeman2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,9,3,4,1,0,0,0,0,0,2,0,-Inf,0,-3,0,13,0,0,0,0,0,0,0,0,0,0,0
"397","D.Henderson","LA","2021_02_LA_IND",0.038,0.04,"D.Henderson2021_02_LA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,13,4,5,2,0,0,29,0,3,5,0.6,-44.9,1,-5,30,32,0,0,0,0,0,0,0,0,0,0,0
"398","J.Conner","ARI","2021_01_ARI_TEN",0.028,-1.42,"J.Conner2021_01_ARI_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,16,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","J.Jacobs","LV","2021_06_LV_DEN",-0.034,-1.03,"J.Jacobs2021_06_LV_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,16,2,4,2,0,0,29,0,1,1,1,12.52,1,-3,32,7,0,0,0,0,0,0,0,0,0,0,0
"400","J.Taylor","IND","2021_05_IND_BAL",0.029,0.04,"J.Taylor2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,15,5,6,1,0,0,116,1,3,5,0.6,-8.69,3,0,115,24,0,0,0,0,0,0,0,0,0,0,0
"401","J.Williams","DEN","2021_06_LV_DEN",-0.024,-1.52,"J.Williams2021_06_LV_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,11,2,1,0,0,0,15,0,3,3,1,16.04,0,1,14,17,0,0,0,0,0,0,0,0,0,0,0
"402","M.Davis","ATL","2021_05_NYJ_ATL",0.049,-1.7,"M.Davis2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,13,5,3,2,1,1,8,0,2,5,0.4,-98.79,1,-9,10,34,0,0,0,0,0,0,0,0,0,0,0
"403","C.Hubbard","CAR","2021_03_CAR_HOU",-0.141,-3.29,"C.Hubbard2021_03_CAR_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,11,3,3,1,0,0,27,0,3,5,0.6,-33.96,1,7,18,21,0,0,0,0,0,0,0,0,0,0,0
"404","L.Fournette","TB","2021_02_ATL_TB",0.078,-1.43,"L.Fournette2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,11,2,3,1,0,0,24,0,4,4,1,16.19,1,-6,30,24,1,0,0,0,0,0,0,0,0,0,0
"405","S.Barkley","NYG","2021_04_NYG_NO",-0.005,-0.49,"S.Barkley2021_04_NYG_NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,13,3,3,2,0,0,74,1,5,6,0.833,10.35,2,21,60,36,1,0,0,0,0,0,0,0,0,0,0
"406","S.Perine","CIN","2021_07_CIN_BAL",-0.042,-2.11,"S.Perine2021_07_CIN_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,11,1,0,0,0,0,23,0,1,1,1,27.9,1,4,19,2,0,0,0,0,0,0,0,0,0,0,0
"407","A.Gibson","WAS","2021_07_WAS_GB",-0.015,0.43,"A.Gibson2021_07_WAS_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,14,2,4,2,1,0,5,0,2,2,1,15.41,0,-12,17,19,0,0,0,0,0,0,0,0,0,0,0
"408","A.Kamara","NO","2021_07_NO_SEA",-0.093,-8.39,"A.Kamara2021_07_NO_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,1,3,3,0,0,128,1,10,11,0.909,10.24,5,7,118,56,0,0,0,0,0,0,0,0,0,0,0
"409","D.Booker","NYG","2021_07_CAR_NYG",-0.179,-3.86,"D.Booker2021_07_CAR_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,14,3,5,3,0,0,15,0,2,3,0.666,-13.02,1,9,11,11,0,0,0,0,0,0,0,0,0,0,0
"410","D.Swift","DET","2021_05_DET_MIN",-0.046,0.51,"D.Swift2021_05_DET_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,11,3,2,1,0,0,53,0,6,6,1,17.92,3,-3,56,37,0,0,0,0,0,0,0,0,0,0,0
"411","J.Taylor","IND","2021_02_LA_IND",-0.07,-1.65,"J.Taylor2021_02_LA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,15,4,7,5,0,0,2,0,1,1,1,12.21,0,-1,3,6,0,0,0,0,0,0,0,0,0,0,0
"412","K.Hunt","CLE","2021_02_HOU_CLE",-0.03,-2.39,"K.Hunt2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,13,3,2,0,0,0,2,0,1,1,1,25.72,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
"413","S.Barkley","NYG","2021_03_ATL_NYG",-0.061,-1.29,"S.Barkley2021_03_ATL_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,16,4,2,1,0,0,43,0,6,7,0.857,3.96,2,-17,65,54,0,0,0,0,0,0,0,0,0,0,0
"414","J.Conner","ARI","2021_04_ARI_LA",0.023,0.4,"J.Conner2021_04_ARI_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,18,6,6,5,1,0,16,0,2,2,1,18.74,0,4,12,11,0,0,0,0,0,0,0,0,0,0,0
"415","M.Davis","ATL","2021_03_ATL_NYG",-0.003,0.25,"M.Davis2021_03_ATL_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,2,1,1,0,0,20,0,4,4,1,15.04,1,-10,30,28,0,0,0,0,0,0,0,0,0,0,0
"416","M.Gordon","DEN","2021_06_LV_DEN",0.005,1.67,"M.Gordon2021_06_LV_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,3,1,0,0,0,23,0,3,3,1,26.44,1,0,23,19,0,0,0,0,0,0,0,0,0,0,0
"417","T.Johnson","NYJ","2021_02_NE_NYJ",-0.066,-2.51,"T.Johnson2021_02_NE_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","T.Jones","NO","2021_01_GB_NO",0.042,0.27,"T.Jones2021_01_GB_NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,11,2,1,0,0,0,3,0,1,1,1,32.7,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0
"419","M.Davis","ATL","2021_01_PHI_ATL",-0.094,-3.7,"M.Davis2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,15,2,3,1,0,0,23,0,3,6,0.5,-56.69,1,-3,25,33,0,0,0,0,0,0,0,0,0,0,0
"420","M.Gaskin","MIA","2021_01_MIA_NE",0.058,0.68,"M.Gaskin2021_01_MIA_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,9,2,1,0,0,0,27,0,5,5,1,22.22,1,5,22,25,0,0,0,0,0,0,0,0,0,0,0
"421","A.Jones","GB","2021_04_PIT_GB",-0.003,-5.78,"A.Jones2021_04_PIT_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,15,3,2,2,1,1,51,0,3,4,0.75,8.24,2,18,46,15,0,0,0,0,0,0,0,0,0,0,0
"422","D.Swift","DET","2021_07_DET_LA",-0.177,-5.96,"D.Swift2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,13,1,2,0,0,0,96,1,8,10,0.8,-0.63,3,-8,108,59,0,0,0,0,0,0,0,0,0,0,0
"423","J.Jacobs","LV","2021_05_CHI_LV",0.006,-2.99,"J.Jacobs2021_05_CHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,15,4,3,3,0,0,19,0,4,5,0.8,-6.25,0,-6,24,34,0,0,0,0,0,0,0,0,0,0,0
"424","J.Williams","DEN","2021_04_BAL_DEN",0.033,0.98,"J.Williams2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,7,2,1,1,0,0,11,0,3,3,1,20.8,0,5,6,13,0,0,0,0,0,0,0,0,0,0,0
"425","A.Collins","SEA","2021_05_LA_SEA",-0.184,-6.13,"A.Collins2021_05_LA_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,15,3,0,0,0,0,25,0,2,3,0.666,-6.94,1,0,36,20,0,0,0,0,0,0,0,0,0,0,0
"426","D.Swift","DET","2021_03_BAL_DET",-0.07,-0.49,"D.Swift2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,14,4,5,2,0,0,60,0,7,7,1,16.97,4,-13,73,46,0,0,0,0,0,0,0,0,0,0,0
"427","J.Robinson","JAX","2021_02_DEN_JAX",-0.055,-1.34,"J.Robinson2021_02_DEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,11,1,0,0,0,0,17,0,3,3,1,16.83,1,-7,24,22,0,0,0,0,0,0,0,0,0,0,0
"428","M.Mack","IND","2021_05_IND_BAL",0.026,2.6,"M.Mack2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5,3,0,0,0,0,7,0,1,2,0.5,-62.8,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0
"429","C.Edmonds","ARI","2021_02_MIN_ARI",0.079,0.89,"C.Edmonds2021_02_MIN_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,1,1,0,0,0,29,0,5,5,1,18.73,1,17,12,18,0,0,0,0,0,0,0,0,0,0,0
"430","C.Edmonds","ARI","2021_06_ARI_CLE",0.11,2.93,"C.Edmonds2021_06_ARI_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,1,1,1,0,0,4,0,3,4,0.75,-1.28,0,-8,12,31,0,0,0,0,0,0,0,0,0,0,0
"431","C.Edwards-Helaire","KC","2021_02_KC_BAL",-0.544,-4.64,"C.Edwards-Helaire2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","S.Michel","LA","2021_02_LA_IND",0.099,0,"S.Michel2021_02_LA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","D.Henderson","LA","2021_07_DET_LA",-0.017,-2.66,"D.Henderson2021_07_DET_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,15,2,1,0,0,0,19,0,3,6,0.5,-39.62,1,29,19,22,0,0,0,0,0,0,0,0,0,0,0
"434","J.McKissic","WAS","2021_06_KC_WAS",-0.011,-0.24,"J.McKissic2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,8,3,0,0,0,0,65,0,8,10,0.8,-1.74,2,-2,62,60,0,0,0,0,0,0,0,0,0,0,0
"435","J.Williams","DEN","2021_01_DEN_NYG",-0.08,-3.59,"J.Williams2021_01_DEN_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,14,1,2,0,0,0,-4,0,1,1,1,49.79,0,-8,4,10,0,0,0,0,0,0,0,0,0,0,0
"436","M.Sanders","PHI","2021_05_PHI_CAR",-0.004,-1.48,"M.Sanders2021_05_PHI_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,11,2,1,0,0,0,6,0,5,5,1,15.56,0,-31,37,50,0,0,0,0,0,0,0,0,0,0,0
"437","N.Harris","PIT","2021_01_PIT_BUF",-0.12,-4.8,"N.Harris2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,16,3,2,2,0,0,4,0,1,3,0.333,-98.69,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0
"438","A.Collins","SEA","2021_04_SEA_SF",0.015,1.38,"A.Collins2021_04_SEA_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,10,3,3,0,0,0,34,0,2,2,1,21.21,1,8,26,6,0,0,0,0,0,0,0,0,0,0,0
"439","A.Gibson","WAS","2021_06_KC_WAS",-0.086,-3.63,"A.Gibson2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,10,3,0,0,1,1,0,0,2,3,0.666,-15.57,0,-10,8,23,0,0,0,0,0,0,0,0,0,0,0
"440","C.Hyde","JAX","2021_01_JAX_HOU",-0.011,0.07,"C.Hyde2021_01_JAX_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,9,3,0,0,0,0,14,0,2,2,1,11.07,0,-2,16,15,0,0,0,0,0,0,0,0,0,0,0
"441","C.Hyde","JAX","2021_03_ARI_JAX",-0.042,1.94,"C.Hyde2021_03_ARI_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","L.Murray","BAL","2021_06_LAC_BAL",0.048,2.54,"L.Murray2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,9,4,1,0,0,0,12,0,2,2,1,26.83,0,-5,17,16,0,0,0,0,0,0,0,0,0,0,0
"443","C.Edwards-Helaire","KC","2021_01_CLE_KC",-0.07,-3.62,"C.Edwards-Helaire2021_01_CLE_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,14,0,2,1,0,0,29,0,3,4,0.75,17.59,2,-4,33,20,0,0,0,0,0,0,0,0,0,0,0
"444","E.Mitchell","SF","2021_05_SF_ARI",-0.048,-0.97,"E.Mitchell2021_05_SF_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,9,3,1,0,0,0,19,0,2,2,1,14.29,1,-3,22,13,0,0,0,0,0,0,0,0,0,0,0
"445","J.Conner","ARI","2021_03_ARI_JAX",0.091,0.78,"J.Conner2021_03_ARI_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,11,4,3,2,0,0,10,0,1,1,1,19.83,1,2,8,4,0,0,0,0,0,0,0,0,0,0,0
"446","D.Booker","NYG","2021_05_NYG_DAL",0.039,-1.48,"D.Booker2021_05_NYG_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,16,2,4,4,0,0,16,1,3,4,0.75,-11.03,1,-7,19,25,0,0,0,0,0,0,0,0,0,0,0
"447","Da.Williams","KC","2021_04_KC_PHI",0.094,1.54,"Da.Williams2021_04_KC_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,10,4,2,2,0,0,16,0,2,2,1,20.87,1,-5,21,15,0,0,0,0,0,0,0,0,0,0,0
"448","E.Mitchell","SF","2021_02_SF_PHI",-0.117,-6.22,"E.Mitchell2021_02_SF_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,17,3,1,1,0,0,11,0,2,2,1,13.17,1,-8,19,17,0,0,0,0,0,0,0,0,0,0,0
"449","J.Williams","DET","2021_03_BAL_DET",-0.086,-2.59,"J.Williams2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,12,3,4,1,0,0,25,0,2,2,1,22.9,2,-3,28,15,0,0,0,0,0,0,0,0,0,0,0
"450","S.Michel","LA","2021_06_LA_NYG",0.024,-1.29,"S.Michel2021_06_LA_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","D.Booker","NYG","2021_06_LA_NYG",-0.123,-4.44,"D.Booker2021_06_LA_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,12,2,1,0,0,0,28,0,4,4,1,15.1,1,-4,32,27,0,0,0,0,0,0,0,0,0,0,0
"452","M.Ingram","HOU","2021_02_HOU_CLE",-0.071,-2.63,"M.Ingram2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,14,2,4,3,0,0,-1,0,1,2,0.5,-53.02,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0
"453","M.Ingram","HOU","2021_05_NE_HOU",-0.055,-3.67,"M.Ingram2021_05_NE_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","T.Pollard","DAL","2021_06_DAL_NE",0.032,0.02,"T.Pollard2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,10,1,3,0,0,0,22,0,3,4,0.75,19.49,1,6,16,14,0,0,0,0,0,0,0,0,0,0,0
"455","J.Jacobs","LV","2021_04_LV_LAC",-0.105,-4.24,"J.Jacobs2021_04_LV_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,13,1,1,1,0,0,17,0,5,5,1,18.02,0,-5,22,33,0,0,0,0,0,0,0,0,0,0,0
"456","N.Harris","PIT","2021_03_CIN_PIT",-0.153,-4.77,"N.Harris2021_03_CIN_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,1,0,0,0,0,102,0,14,19,0.736,-8.3,5,1,107,104,0,0,0,0,0,0,0,0,0,0,0
"457","D.Swift","DET","2021_01_SF_DET",-0.081,-2.39,"D.Swift2021_01_SF_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,11,2,2,1,0,0,65,1,8,11,0.727,-11.03,2,7,71,57,0,0,0,0,0,0,0,0,0,0,0
"458","P.Lindsay","HOU","2021_06_HOU_IND",-0.043,-1.19,"P.Lindsay2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,1,0,0,0,0,15,0,2,2,1,13.76,0,-3,18,14,0,0,0,0,0,0,0,0,0,0,0
"459","J.Hasty","SF","2021_02_SF_PHI",0.04,1.89,"J.Hasty2021_02_SF_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,5,2,1,1,0,0,21,0,4,5,0.8,-1.26,1,-1,19,25,0,0,0,0,0,0,0,0,0,0,0
"460","M.Davis","ATL","2021_02_ATL_TB",-0.033,-0.63,"M.Davis2021_02_ATL_TB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,9,1,0,0,0,0,25,0,7,7,1,18.35,0,-11,36,47,0,0,0,0,0,0,0,0,0,0,0
"461","Mi.Carter","NYJ","2021_04_TEN_NYJ",-0.106,-2.58,"Mi.Carter2021_04_TEN_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,13,3,2,2,0,0,-4,0,1,3,0.333,-132.87,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0
"462","Mi.Carter","NYJ","2021_05_NYJ_ATL",0.006,-0.13,"Mi.Carter2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,10,2,2,1,0,0,20,0,3,3,1,21.51,1,-4,24,21,0,0,0,0,0,0,0,0,0,0,0
"463","N.Harris","PIT","2021_02_LV_PIT",-0.076,-2.04,"N.Harris2021_02_LV_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,10,2,1,1,0,0,43,1,5,5,1,23.27,2,2,41,25,0,0,0,0,0,0,0,0,0,0,0
"464","R.Moore","ARI","2021_05_SF_ARI",0.054,2.57,"R.Moore2021_05_SF_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,1,0,0,0,0,59,0,5,6,0.833,13.91,2,30,29,39,0,0,0,0,0,0,0,0,0,0,0
"465","D.Swift","DET","2021_02_DET_GB",-0.031,0.54,"D.Swift2021_02_DET_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,3,1,1,0,0,41,0,4,5,0.8,2.6,1,-12,59,38,0,0,0,0,0,0,0,0,0,0,0
"466","K.Gainwell","PHI","2021_01_PHI_ATL",-0.001,-1.96,"K.Gainwell2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,9,3,2,1,0,0,6,0,2,3,0.666,-26.96,0,-3,10,19,0,0,0,0,0,0,0,0,0,0,0
"467","Mi.Carter","NYJ","2021_07_NYJ_NE",-0.082,-2.73,"Mi.Carter2021_07_NYJ_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,12,2,2,2,0,0,67,0,8,9,0.888,7.6,3,10,59,42,1,1,0,0,0,0,0,0,0,0,0
